집계일자,영업소코드,영업소명,입출구구분코드,입출구명,TCS하이패스구분코드,TCS하이패스명,고속도로운영기관구분코드,고속도로운영기관명,영업형태구분코드,영업형태명,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
"2023-07-02","102 ","동수원","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",2022,23,20,3,2,251,2321
"2023-07-02","102 ","동수원","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",29613,148,621,54,25,1213,31674
"2023-07-02","171 ","마성","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",645,2,8,3,0,2,660
"2023-07-02","171 ","마성","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",8930,31,160,69,5,322,9517
"2023-07-02","171 ","마성","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",871,4,17,4,0,93,989
"2023-07-02","171 ","마성","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",10887,57,164,67,6,383,11564
"2023-07-02","281 ","매송","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",582,8,8,1,1,4,604
"2023-07-02","281 ","매송","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",6807,55,65,26,35,347,7335
"2023-07-02","281 ","매송","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",652,2,6,4,1,81,746
"2023-07-02","281 ","매송","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8372,53,69,12,21,357,8884
"2023-07-02","283 ","발안","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",592,5,18,5,4,8,632
"2023-07-02","283 ","발안","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",5143,55,37,43,47,241,5566
"2023-07-02","283 ","발안","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",777,7,28,10,3,106,931
"2023-07-02","283 ","발안","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8459,95,34,40,38,418,9084
"2023-07-02","213 ","부곡","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",315,9,10,15,7,3,359
"2023-07-02","213 ","부곡","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",4441,61,42,64,99,248,4955
"2023-07-02","213 ","부곡","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",303,6,9,9,2,45,374
"2023-07-02","213 ","부곡","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",4475,48,27,24,43,239,4856
"2023-07-02","212 ","북수원","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1289,11,19,19,2,8,1348
"2023-07-02","212 ","북수원","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",17427,178,353,76,59,754,18847
"2023-07-02","212 ","북수원","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1177,10,17,11,2,138,1355
"2023-07-02","212 ","북수원","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",14675,108,361,44,35,580,15803
"2023-07-02","282 ","비봉","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",749,14,17,17,11,3,811
"2023-07-02","282 ","비봉","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",7774,78,48,36,88,347,8371
"2023-07-02","282 ","비봉","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",751,12,9,10,11,85,878
"2023-07-02","282 ","비봉","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8273,90,30,29,66,370,8858
"2023-07-02","253 ","서서울","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",5986,69,159,85,14,56,6369
"2023-07-02","253 ","서서울","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",81112,707,520,503,492,3658,86992
"2023-07-02","253 ","서서울","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",6446,65,83,146,33,708,7481
"2023-07-02","253 ","서서울","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",76952,628,561,620,471,3186,82418
"2023-07-02","255 ","서안산","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1932,23,48,22,7,21,2053
"2023-07-02","255 ","서안산","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",21503,354,147,197,159,917,23277
"2023-07-02","255 ","서안산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1692,24,36,22,5,203,1982
"2023-07-02","255 ","서안산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",20762,327,156,177,121,1063,22606
"2023-07-02","542 ","서안성","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",839,16,60,103,11,2,1031
"2023-07-02","542 ","서안성","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",8528,138,249,505,175,364,9959
"2023-07-02","542 ","서안성","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",889,12,99,97,13,100,1210
"2023-07-02","542 ","서안성","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",9953,126,228,431,194,381,11313
"2023-07-02","101 ","서울","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",7449,73,205,94,14,36,7871
"2023-07-02","101 ","서울","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",82106,901,6088,787,222,2813,92917
"2023-07-02","101 ","서울","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",6803,102,110,154,24,707,7900
"2023-07-02","101 ","서울","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",79290,983,6682,1038,299,2682,90974
"2023-07-02","194 ","서이천","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",423,7,34,36,3,7,510
"2023-07-02","194 ","서이천","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",5539,167,175,245,62,233,6421
"2023-07-02","194 ","서이천","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",526,25,72,30,3,55,711
"2023-07-02","194 ","서이천","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",6513,246,199,253,79,262,7552
"2023-07-02","285 ","서평택","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",720,11,23,34,14,8,810
"2023-07-02","285 ","서평택","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",6085,82,110,174,439,309,7199
"2023-07-02","285 ","서평택","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",874,13,51,31,18,110,1097
"2023-07-02","285 ","서평택","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",7022,78,105,181,405,401,8192
"2023-07-02","061 ","성남","0","입구","1","TCS","00","한국도로공사","1","개방식",5037,69,179,83,14,630,6012
"2023-07-02","061 ","성남","0","입구","2","hi-pass","00","한국도로공사","1","개방식",77101,857,965,553,364,3043,82883
"2023-07-02","061 ","성남","1","출구","1","TCS","00","한국도로공사","1","개방식",4604,57,102,101,21,540,5425
"2023-07-02","061 ","성남","1","출구","2","hi-pass","00","한국도로공사","1","개방식",69164,763,1077,613,389,2735,74741
"2023-07-02","541 ","송탄","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",633,6,28,28,3,1,699
"2023-07-02","541 ","송탄","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",5555,101,93,121,109,276,6255
"2023-07-02","541 ","송탄","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",898,11,35,23,2,116,1085
"2023-07-02","541 ","송탄","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8103,117,101,123,97,452,8993
"2023-07-02","103 ","수원신갈","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",2270,29,41,49,9,11,2409
"2023-07-02","103 ","수원신갈","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",30783,559,1307,394,96,1218,34357
"2023-07-02","103 ","수원신갈","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",2040,34,61,59,3,248,2445
"2023-07-02","103 ","수원신갈","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",34311,565,1309,432,113,1252,37982
"2023-07-02","067 ","시흥","0","입구","1","TCS","00","한국도로공사","1","개방식",4874,55,85,75,8,660,5757
"2023-07-02","067 ","시흥","0","입구","2","hi-pass","00","한국도로공사","1","개방식",64568,546,660,423,373,3110,69680
"2023-07-02","067 ","시흥","1","출구","1","TCS","00","한국도로공사","1","개방식",4443,48,71,87,17,534,5200
"2023-07-02","067 ","시흥","1","출구","2","hi-pass","00","한국도로공사","1","개방식",60616,432,712,399,319,2739,65217
"2023-07-02","729 ","신둔","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",821,45,17,0,0,44,927
"2023-07-02","729 ","신둔","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",151,3,2,0,0,10,166
"2023-07-02","256 ","안산","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",886,9,6,10,0,6,917
"2023-07-02","256 ","안산","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",10682,105,143,38,28,629,11625
"2023-07-02","256 ","안산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1115,14,13,9,6,128,1285
"2023-07-02","256 ","안산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",13524,91,139,29,23,822,14628
"2023-07-02","106 ","오산","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1330,18,75,44,8,12,1487
"2023-07-02","106 ","오산","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",13509,458,613,358,87,670,15695
"2023-07-02","106 ","오산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1674,29,66,42,13,214,2038
"2023-07-02","106 ","오산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",17604,537,641,342,64,839,20027
"2023-07-02","011 ","인천","0","입구","1","TCS","00","한국도로공사","1","개방식",5151,51,29,45,31,614,5921
"2023-07-02","011 ","인천","0","입구","2","hi-pass","00","한국도로공사","1","개방식",50672,498,330,238,501,2970,55209
"2023-07-02","011 ","인천","1","출구","1","TCS","00","한국도로공사","1","개방식",5466,79,88,62,30,682,6407
"2023-07-02","011 ","인천","1","출구","2","hi-pass","00","한국도로공사","1","개방식",55510,472,347,274,491,3090,60184
"2023-07-02","064 ","청계","0","입구","1","TCS","00","한국도로공사","1","개방식",4792,57,61,37,15,591,5553
"2023-07-02","064 ","청계","0","입구","2","hi-pass","00","한국도로공사","1","개방식",59732,436,919,287,223,2634,64231
"2023-07-02","064 ","청계","1","출구","1","TCS","00","한국도로공사","1","개방식",4948,52,75,41,13,607,5736
"2023-07-02","064 ","청계","1","출구","2","hi-pass","00","한국도로공사","1","개방식",65437,457,1054,249,242,2748,70187
"2023-07-02","540 ","청북","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",579,14,48,40,6,2,689
"2023-07-02","540 ","청북","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",4976,86,99,107,142,232,5642
"2023-07-02","540 ","청북","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",744,12,40,19,10,104,929
"2023-07-02","540 ","청북","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",7104,130,136,126,143,318,7957
"2023-07-02","063 ","토평","0","입구","1","TCS","00","한국도로공사","1","개방식",828,7,16,9,1,99,960
"2023-07-02","063 ","토평","0","입구","2","hi-pass","00","한국도로공사","1","개방식",11621,107,56,43,50,547,12424
"2023-07-02","063 ","토평","1","출구","1","TCS","00","한국도로공사","1","개방식",652,10,15,7,5,82,771
"2023-07-02","063 ","토평","1","출구","2","hi-pass","00","한국도로공사","1","개방식",8309,42,67,55,49,348,8870
"2023-07-02","065 ","판교","0","입구","1","TCS","00","한국도로공사","1","개방식",1835,24,9,11,8,174,2061
"2023-07-02","065 ","판교","0","입구","2","hi-pass","00","한국도로공사","1","개방식",28620,164,1550,28,58,925,31345
"2023-07-02","065 ","판교","1","출구","1","TCS","00","한국도로공사","1","개방식",2325,21,11,8,3,218,2586
"2023-07-02","065 ","판교","1","출구","2","hi-pass","00","한국도로공사","1","개방식",30082,141,1498,40,32,991,32784
"2023-07-02","520 ","평택","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1634,14,34,20,13,11,1726
"2023-07-02","520 ","평택","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",17098,118,467,177,207,629,18696
"2023-07-02","520 ","평택","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1527,10,41,44,14,226,1862
"2023-07-02","520 ","평택","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",17127,118,430,157,219,673,18724
"2023-07-02","741 ","평택고덕","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",702,5,2,6,1,5,721
"2023-07-02","741 ","평택고덕","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",6337,35,229,37,129,302,7069
"2023-07-02","741 ","평택고덕","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",894,10,15,11,5,162,1097
"2023-07-02","741 ","평택고덕","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8835,39,223,29,123,453,9702
"2023-07-02","066 ","하남","0","입구","1","TCS","00","한국도로공사","1","개방식",1428,17,15,11,1,143,1615
"2023-07-02","066 ","하남","0","입구","2","hi-pass","00","한국도로공사","1","개방식",17570,96,93,60,23,627,18469
"2023-07-02","066 ","하남","1","출구","1","TCS","00","한국도로공사","1","개방식",1016,8,19,4,0,110,1157
"2023-07-02","066 ","하남","1","출구","2","hi-pass","00","한국도로공사","1","개방식",13066,81,81,48,7,501,13784
"2023-07-03","191 ","경기광주","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",874,63,98,94,32,25,1186
"2023-07-03","191 ","경기광주","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12606,767,377,357,480,768,15355
"2023-07-03","191 ","경기광주","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",799,65,118,96,25,117,1220
"2023-07-03","191 ","경기광주","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",13209,764,403,435,612,759,16182
"2023-07-03","192 ","곤지암","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",854,76,310,225,46,20,1531
"2023-07-03","192 ","곤지암","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",13207,1257,545,797,616,678,17100
"2023-07-03","192 ","곤지암","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",925,74,296,210,38,123,1666
"2023-07-03","192 ","곤지암","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",13992,1263,567,908,743,763,18236
"2023-07-03","062 ","구리남양주","0","입구","1","TCS","00","한국도로공사","1","개방식",5845,370,528,432,161,773,8109
"2023-07-03","062 ","구리남양주","0","입구","2","hi-pass","00","한국도로공사","1","개방식",74149,2979,1826,2649,2098,4158,87859
"2023-07-03","062 ","구리남양주","1","출구","1","TCS","00","한국도로공사","1","개방식",5898,292,655,674,286,871,8676
"2023-07-03","062 ","구리남양주","1","출구","2","hi-pass","00","한국도로공사","1","개방식",83993,3255,1858,2467,2140,4735,98448
"2023-07-03","254 ","군자","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",3101,165,533,595,211,41,4646
"2023-07-03","254 ","군자","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",41697,1870,1096,1514,3004,2287,51468
"2023-07-03","254 ","군자","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",3015,131,471,523,174,401,4715
"2023-07-03","254 ","군자","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",37620,1565,990,1117,2639,2113,46044
"2023-07-03","215 ","군포","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",806,41,93,62,28,11,1041
"2023-07-03","215 ","군포","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",13164,394,275,187,241,807,15068
"2023-07-03","215 ","군포","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",765,57,96,46,28,97,1089
"2023-07-03","215 ","군포","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",11901,416,233,165,310,713,13738
"2023-07-03","105 ","기흥","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1017,11,52,47,10,11,1148
"2023-07-03","105 ","기흥","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",15670,225,477,173,127,856,17528
"2023-07-03","105 ","기흥","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",848,14,35,32,6,136,1071
"2023-07-03","105 ","기흥","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",15733,236,612,149,110,848,17688
